track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
68,pop,indie poptimism,0.706,0.68,4,-4.65,0,0.0424,0.118,0.0,0.0443,0.728,105.977,196667
34,latin,tropical,0.758,0.957,9,-3.517,0,0.0879,0.0428,0.000503,0.0578,0.871,125.009,216810
35,pop,dance pop,0.605,0.784,11,-9.841,0,0.0731,0.191,0.124,0.562,0.255,92.008,211107
31,edm,electro house,0.693,0.83,9,-5.725,1,0.0987,0.000463,0.477,0.158,0.267,123.96,239584
61,pop,dance pop,0.709,0.911,7,-2.611,1,0.0593,0.0572,4.73e-06,0.0732,0.779,106.972,203507
29,pop,dance pop,0.714,0.799,0,-5.797,1,0.181,0.632,0.0,0.0934,0.615,123.133,180773
32,edm,big room,0.611,0.969,11,-4.005,0,0.162,0.00175,2.03e-06,0.486,0.701,128.088,148594
56,rap,trap,0.777,0.509,10,-11.909,0,0.465,0.0383,0.0,0.172,0.512,161.939,210370
60,pop,dance pop,0.797,0.722,7,-5.051,1,0.0388,0.356,0.0,0.177,0.878,128.01,176906
48,latin,tropical,0.707,0.703,7,-5.626,1,0.0533,0.542,8.86e-06,0.131,0.759,77.003,203576
88,latin,latin hip hop,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
88,r&b,urban contemporary,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
88,rap,trap,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
88,r&b,hip pop,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
88,rap,hip hop,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
88,latin,latin pop,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
88,rap,gangster rap,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
18,edm,pop edm,0.835,0.768,0,-6.301,0,0.0567,0.114,0.395,0.0497,0.541,121.009,328264
73,r&b,hip pop,0.485,0.461,9,-5.646,1,0.0444,0.44,0.0,0.232,0.324,87.009,200756
22,edm,big room,0.851,0.868,5,-3.138,0,0.0845,0.000257,0.755,0.0336,0.571,128.009,146250
54,rap,gangster rap,0.838,0.816,8,-7.495,1,0.124,0.136,0.000437,0.156,0.55,120.003,208952
26,pop,indie poptimism,0.799,0.58,0,-8.152,0,0.0891,0.47,0.000183,0.154,0.601,95.039,208747
73,edm,pop edm,0.485,0.461,9,-5.646,1,0.0444,0.44,0.0,0.232,0.324,87.009,200756
73,r&b,urban contemporary,0.485,0.461,9,-5.646,1,0.0444,0.44,0.0,0.232,0.324,87.009,200756
56,edm,electro house,0.64,0.946,11,-2.649,0,0.0879,0.336,0.39,0.0754,0.374,126.047,167624
35,rap,trap,0.946,0.52,7,-7.109,0,0.359,0.144,0.000215,0.0967,0.667,129.978,149538
56,edm,pop edm,0.64,0.946,11,-2.649,0,0.0879,0.336,0.39,0.0754,0.374,126.047,167624
47,r&b,urban contemporary,0.565,0.905,6,-4.396,1,0.149,0.108,0.0,0.377,0.789,98.038,175627
68,rap,trap,0.784,0.416,7,-9.231,1,0.102,0.0546,2.16e-05,0.112,0.259,147.994,225037
54,pop,dance pop,0.338,0.598,4,-6.228,1,0.107,0.104,0.0,0.251,0.388,84.011,201041
46,edm,progressive electro house,0.619,0.697,11,-4.103,0,0.163,0.122,0.00214,0.303,0.523,149.94,256012
88,r&b,urban contemporary,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
81,r&b,urban contemporary,0.786,0.658,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.458,170.037,202333
88,pop,post-teen pop,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
46,rap,trap,0.619,0.697,11,-4.103,0,0.163,0.122,0.00214,0.303,0.523,149.94,256012
67,r&b,urban contemporary,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573
69,rap,hip hop,0.751,0.674,1,-7.101,1,0.212,0.565,0.000266,0.114,0.565,145.808,213587
59,r&b,urban contemporary,0.536,0.622,1,-7.98,1,0.262,0.0744,0.0,0.197,0.227,70.474,224840
68,r&b,urban contemporary,0.784,0.416,7,-9.231,1,0.102,0.0546,2.16e-05,0.112,0.259,147.994,225037
62,r&b,neo soul,0.517,0.541,0,-6.844,1,0.235,0.0394,0.0,0.678,0.123,139.076,226480
41,r&b,urban contemporary,0.683,0.667,2,-6.436,0,0.276,0.0105,0.0,0.076,0.373,180.005,171227
88,latin,latin pop,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
40,rap,trap,0.564,0.533,8,-7.265,1,0.18,0.264,0.0,0.107,0.254,129.369,136373
32,rap,trap,0.842,0.547,4,-8.49,0,0.179,0.31,0.00157,0.0945,0.435,89.989,167750
88,edm,pop edm,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
88,latin,latin hip hop,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
68,r&b,neo soul,0.784,0.416,7,-9.231,1,0.102,0.0546,2.16e-05,0.112,0.259,147.994,225037
62,r&b,urban contemporary,0.517,0.541,0,-6.844,1,0.235,0.0394,0.0,0.678,0.123,139.076,226480
49,latin,tropical,0.673,0.871,11,-3.316,1,0.044,0.426,0.0,0.171,0.948,95.994,197167
24,rock,hard rock,0.531,0.874,8,-5.939,1,0.0524,0.000191,6.35e-05,0.256,0.489,147.948,267239
58,rap,trap,0.835,0.523,0,-5.612,1,0.0507,0.495,0.0,0.118,0.257,115.055,144072
88,latin,reggaeton,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
71,rap,hip hop,0.716,0.68,5,-4.721,0,0.309,0.241,0.0,0.202,0.475,140.417,207366
59,rap,trap,0.875,0.488,1,-9.655,1,0.32,0.114,0.0155,0.106,0.621,91.986,146100
79,latin,reggaeton,0.7,0.904,2,-2.826,0,0.0568,0.2,0.000471,0.182,0.817,173.975,189296
77,latin,latin pop,0.731,0.763,0,-3.6,1,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,164191
51,rap,hip hop,0.614,0.54,0,-6.128,1,0.385,0.369,0.0,0.0707,0.486,78.734,171000
58,rap,hip hop,0.653,0.595,7,-8.309,0,0.31,0.228,0.0541,0.432,0.55,174.886,156867
42,edm,electro house,0.766,0.446,7,-6.749,1,0.0343,0.396,0.000204,0.025,0.742,96.99,179650
58,rap,trap,0.653,0.595,7,-8.309,0,0.31,0.228,0.0541,0.432,0.55,174.886,156867
14,edm,big room,0.654,0.862,4,-6.652,1,0.0428,0.00661,0.0213,0.0829,0.295,127.996,221270
37,pop,electropop,0.498,0.493,6,-8.428,1,0.0385,0.168,2.39e-06,0.215,0.293,180.066,188187
29,latin,latin pop,0.862,0.52,6,-8.166,0,0.0654,0.371,0.00323,0.0934,0.633,95.029,174384
77,latin,reggaeton,0.731,0.763,0,-3.6,1,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,164191
77,edm,pop edm,0.731,0.763,0,-3.6,1,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,164191
56,rap,hip hop,0.783,0.611,1,-7.362,0,0.187,0.165,0.0,0.0939,0.526,97.928,131717
40,rock,hard rock,0.46,0.941,11,-5.372,1,0.0855,0.000254,0.0675,0.331,0.279,159.969,217500
4,latin,reggaeton,0.736,0.588,7,-4.619,1,0.345,0.274,0.0,0.105,0.364,171.954,181845
29,rock,hard rock,0.657,0.347,7,-10.024,1,0.0274,0.935,0.424,0.152,0.35,110.956,201267
42,pop,dance pop,0.889,0.55,8,-8.147,0,0.104,0.319,2.77e-05,0.104,0.527,140.008,194715
64,latin,reggaeton,0.757,0.824,7,-2.657,1,0.134,0.0859,0.0,0.165,0.495,174.065,206968
71,latin,reggaeton,0.762,0.829,7,-5.684,0,0.0889,0.00996,9.35e-05,0.111,0.857,100.064,211222
38,edm,big room,0.331,0.861,3,-3.063,0,0.16,0.00675,0.00145,0.0876,0.126,68.729,195652
75,latin,reggaeton,0.86,0.63,7,-5.837,1,0.155,0.0532,0.000708,0.656,0.596,90.028,195667
30,rock,hard rock,0.398,0.511,4,-5.68,1,0.0304,0.609,0.0,0.31,0.539,118.701,164280
66,edm,big room,0.553,0.776,11,-4.371,1,0.0388,0.0536,1.24e-06,0.112,0.339,128.123,152000
23,latin,latin pop,0.699,0.62,10,-5.668,1,0.0779,0.207,3.16e-06,0.524,0.493,100.034,236812
38,rap,gangster rap,0.697,0.7,2,-6.983,1,0.104,0.00756,0.00171,0.127,0.186,134.939,233600
62,edm,pop edm,0.638,0.725,10,-7.232,0,0.0326,0.0991,1.12e-05,0.348,0.426,104.929,175429
35,latin,latin pop,0.497,0.896,6,-3.922,1,0.236,0.272,0.0,0.0816,0.778,118.368,216000
70,edm,big room,0.358,0.643,5,-8.034,0,0.081,0.157,0.0,0.0898,0.441,152.085,155526
88,latin,reggaeton,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,145800
30,latin,reggaeton,0.594,0.502,6,-5.915,0,0.241,0.511,0.0,0.137,0.223,191.968,245000
24,edm,progressive electro house,0.771,0.929,0,-3.482,0,0.0702,0.153,0.0,0.106,0.717,121.937,180698
53,rap,hip hop,0.752,0.461,7,-9.808,0,0.0841,0.311,0.904,0.116,0.506,160.152,165790
27,rap,gangster rap,0.55,0.793,10,-11.84,1,0.877,0.106,0.0,0.0465,0.494,86.741,154926
33,rock,classic rock,0.546,0.297,7,-12.522,0,0.0318,0.717,0.149,0.122,0.0634,78.049,182374
56,rap,trap,0.97,0.178,2,-16.098,0,0.304,0.0953,4.12e-05,0.107,0.451,125.017,199715
45,rock,permanent wave,0.541,0.771,7,-4.31,0,0.055,0.0213,0.0,0.261,0.325,118.008,210373
44,rock,permanent wave,0.736,0.418,2,-7.703,1,0.0272,0.00536,0.0,0.229,0.485,95.02,184634
38,latin,latin pop,0.585,0.588,9,-8.147,0,0.115,0.405,5.19e-06,0.321,0.429,100.808,207000
38,pop,indie poptimism,0.703,0.687,8,-8.334,1,0.12,0.265,1.15e-06,0.306,0.557,139.786,209490
79,rap,trap,0.861,0.572,6,-6.537,0,0.415,0.382,0.0,0.0853,0.396,90.052,193363
59,rap,trap,0.676,0.722,10,-7.643,0,0.305,0.307,0.0,0.379,0.839,146.957,172008
34,pop,indie poptimism,0.628,0.832,6,-2.914,0,0.0514,0.0178,0.0,0.135,0.389,139.605,186857
61,rap,hip hop,0.826,0.409,11,-10.69,0,0.113,0.766,0.625,0.101,0.469,135.987,130588
38,rap,gangster rap,0.798,0.553,0,-7.671,1,0.237,0.118,0.0,0.112,0.597,93.902,188996
88,latin,latin pop,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,145800
4,rock,permanent wave,0.465,0.947,8,-3.731,1,0.0462,0.000291,1.25e-05,0.0963,0.69,156.016,169656
60,edm,big room,0.633,0.779,6,-3.904,1,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107
29,latin,reggaeton,0.674,0.652,4,-6.229,0,0.254,0.164,0.0,0.152,0.697,192.051,183125
23,edm,big room,0.344,0.919,6,-3.363,0,0.0608,0.103,0.00677,0.117,0.265,147.783,197565
37,edm,electro house,0.7,0.974,6,-4.65,0,0.11,0.0487,0.0308,0.446,0.626,128.021,217500
72,rap,trap,0.621,0.694,10,-7.773,0,0.0987,0.214,2.13e-06,0.155,0.644,90.059,176440
27,edm,big room,0.649,0.821,10,-4.952,0,0.0472,0.017,0.000347,0.0655,0.394,125.977,203968
16,edm,big room,0.614,0.928,8,-4.379,1,0.0478,8.53e-05,0.17,0.379,0.0643,129.995,158774
68,latin,reggaeton,0.849,0.712,10,-4.398,1,0.29,0.332,0.0,0.0688,0.486,94.031,197879
39,edm,electro house,0.65,0.658,9,-4.319,1,0.0331,0.108,0.000312,0.117,0.472,128.036,162187
52,rap,hip hop,0.526,0.136,8,-18.452,1,0.0767,0.112,0.891,0.111,0.395,174.006,151688
30,latin,reggaeton,0.715,0.718,8,-6.794,0,0.225,0.33,0.0033,0.0752,0.73,96.061,196935
34,edm,big room,0.666,0.934,7,-5.185,1,0.0893,0.0021,0.196,0.369,0.181,126.077,144762
32,rock,permanent wave,0.56,0.828,8,-6.032,1,0.0271,0.000823,0.00146,0.249,0.584,95.011,231317
40,edm,pop edm,0.586,0.859,8,-4.579,1,0.147,0.0161,0.0,0.223,0.557,140.076,159429
21,rock,hard rock,0.526,0.794,8,-6.198,1,0.0322,0.0115,0.0364,0.181,0.411,124.004,229603
41,latin,latin pop,0.516,0.668,6,-7.461,1,0.0334,0.000901,3.95e-05,0.254,0.351,161.972,189310
21,rock,hard rock,0.531,0.93,6,-6.465,1,0.0435,0.00887,0.000158,0.184,0.69,124.016,176687
39,latin,latin pop,0.619,0.35,4,-10.625,0,0.0314,0.0343,0.0127,0.116,0.0695,74.969,230801
30,latin,latin pop,0.742,0.427,0,-14.616,0,0.0805,0.484,0.027,0.111,0.887,176.013,175309
61,rock,hard rock,0.5,0.866,9,-4.338,1,0.0443,0.0575,0.0,0.129,0.629,176.189,197235
66,edm,progressive electro house,0.553,0.776,11,-4.371,1,0.0388,0.0536,1.24e-06,0.112,0.339,128.123,152000
22,edm,big room,0.775,0.647,8,-5.119,1,0.0401,0.00625,0.0405,0.0961,0.423,127.957,151885
39,latin,reggaeton,0.742,0.758,8,-5.846,0,0.176,0.177,2.11e-05,0.101,0.603,176.001,172228
45,edm,big room,0.723,0.967,5,-5.442,0,0.0413,0.00454,0.558,0.0357,0.449,127.003,212511
80,rap,hip hop,0.826,0.635,5,-5.181,0,0.212,0.102,0.0,0.245,0.808,119.954,224916
25,latin,latin pop,0.501,0.505,0,-5.674,1,0.0325,0.0902,2.66e-06,0.0579,0.19,105.0,250200
24,latin,reggaeton,0.645,0.791,0,-3.547,1,0.351,0.475,0.0,0.0767,0.713,189.997,197053
33,latin,latin pop,0.419,0.676,9,-9.585,1,0.0492,0.511,2.08e-05,0.457,0.365,87.032,228187
21,rock,hard rock,0.361,0.922,6,-4.834,1,0.0477,0.00675,0.000205,0.121,0.641,180.1,201700
30,edm,big room,0.677,0.951,5,-4.88,0,0.115,0.00974,0.922,0.109,0.23,146.109,168255
79,latin,reggaeton,0.861,0.572,6,-6.537,0,0.415,0.382,0.0,0.0853,0.396,90.052,193363
79,rap,trap,0.655,0.814,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,161266
31,edm,electro house,0.623,0.929,6,-3.127,1,0.0946,0.00418,0.00478,0.142,0.704,125.023,218880
47,edm,big room,0.784,0.943,2,-3.152,1,0.0481,0.0329,0.0387,0.369,0.512,128.1,152241
38,latin,latin pop,0.643,0.844,0,-7.043,1,0.034,0.0247,0.0545,0.171,0.934,128.034,236956
31,rock,classic rock,0.659,0.436,2,-9.441,1,0.0513,0.216,0.00191,0.064,0.352,139.951,215423
46,edm,electro house,0.607,0.859,6,-3.995,1,0.0405,0.104,0.427,0.135,0.268,128.013,157969
28,edm,big room,0.767,0.971,6,-3.394,0,0.0893,0.00635,0.464,0.0605,0.398,138.003,386087
43,edm,electro house,0.716,0.889,11,-3.986,1,0.0498,0.00535,0.00113,0.154,0.435,125.996,205079
71,edm,electro house,0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,189826
40,pop,dance pop,0.71,0.636,10,-4.161,0,0.0397,0.0278,0.0,0.126,0.505,125.865,182426
76,edm,pop edm,0.814,0.755,11,-6.164,0,0.0942,0.239,0.0,0.306,0.963,79.975,178500
75,latin,latin hip hop,0.86,0.63,7,-5.837,1,0.155,0.0532,0.000708,0.656,0.596,90.028,195667
49,edm,big room,0.769,0.709,0,-9.463,1,0.0529,0.00102,0.228,0.472,0.57,128.119,229977
42,latin,latin pop,0.589,0.584,11,-6.736,0,0.0264,0.00207,0.0,0.318,0.405,100.029,130200
54,rock,permanent wave,0.623,0.668,0,-7.551,1,0.0324,0.135,0.225,0.106,0.14,139.989,276760
65,latin,latin hip hop,0.796,0.624,0,-7.532,1,0.353,0.0581,1.4e-05,0.257,0.881,179.967,157248
37,edm,pop edm,0.658,0.469,1,-7.27,1,0.0528,0.105,0.0682,0.0993,0.624,166.015,199000
68,r&b,hip pop,0.606,0.568,1,-7.363,1,0.0635,0.178,5.57e-05,0.123,0.244,105.976,205189
79,latin,reggaeton,0.736,0.585,7,-4.617,1,0.346,0.273,0.0,0.106,0.363,171.932,181845
72,rap,hip hop,0.917,0.494,1,-5.772,1,0.085,0.0393,0.0,0.194,0.341,143.048,208976
42,r&b,hip pop,0.812,0.439,8,-7.093,0,0.0846,0.351,0.0133,0.0909,0.594,94.0,215613
53,latin,reggaeton,0.698,0.658,5,-6.428,1,0.105,0.052,4.69e-06,0.144,0.62,169.979,218658
70,rap,trap,0.682,0.79,7,-5.15,0,0.0723,0.189,0.0,0.115,0.676,122.99,251511
48,rock,hard rock,0.417,0.95,1,-3.478,1,0.145,2.14e-05,0.493,0.305,0.572,192.118,211000
63,rap,hip hop,0.923,0.473,5,-8.641,0,0.407,0.151,0.0,0.0978,0.531,100.018,136800
63,latin,reggaeton,0.859,0.73,0,-4.472,0,0.0634,0.24,1.36e-05,0.0821,0.623,92.018,219457
65,latin,reggaeton,0.796,0.624,0,-7.532,1,0.353,0.0581,1.4e-05,0.257,0.881,179.967,157248
47,latin,reggaeton,0.8,0.556,8,-3.818,0,0.29,0.172,2.28e-05,0.112,0.81,188.044,214475
42,latin,reggaeton,0.666,0.745,10,-4.892,0,0.0649,0.196,0.0,0.105,0.535,166.009,153253
44,rock,classic rock,0.583,0.565,1,-8.318,1,0.123,0.027,0.0,0.0908,0.498,179.874,209972
74,rap,trap,0.66,0.809,2,-4.837,1,0.156,0.0921,0.0,0.16,0.547,133.922,187822
79,rap,hip hop,0.512,0.623,9,-6.553,0,0.0808,0.0187,0.0,0.13,0.219,112.15,183589
67,rap,hip hop,0.733,0.722,0,-5.07,1,0.0842,0.0359,6.34e-06,0.111,0.29,135.97,222027
42,edm,electro house,0.721,0.716,7,-7.695,1,0.0299,0.0377,1.37e-05,0.301,0.562,123.957,160444
67,edm,electro house,0.572,0.811,6,-4.874,0,0.066,0.00887,5.65e-06,0.124,0.332,125.946,206667
58,latin,reggaeton,0.736,0.96,11,-3.835,0,0.0533,0.0545,0.163,0.24,0.833,117.014,235897
67,pop,dance pop,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480
34,rap,trap,0.779,0.566,1,-7.869,0,0.0803,0.144,0.0,0.0954,0.38,137.966,178500
49,rap,trap,0.723,0.667,9,-4.75,0,0.118,0.0362,0.00483,0.039,0.494,149.977,179200
39,latin,latin pop,0.81,0.865,8,-4.964,1,0.0713,0.0286,0.00295,0.297,0.506,126.029,161527
51,rap,hip hop,0.719,0.705,5,-6.891,0,0.252,0.223,1.89e-06,0.152,0.435,133.927,162651
67,r&b,hip pop,0.615,0.699,4,-5.5,0,0.063,0.688,0.0,0.142,0.464,167.993,198847
58,r&b,urban contemporary,0.664,0.354,4,-7.862,0,0.0539,0.205,0.000603,0.109,0.0501,110.936,186693
43,latin,tropical,0.694,0.83,0,-5.222,1,0.0369,0.37,9.71e-06,0.194,0.808,93.377,244053
76,r&b,urban contemporary,0.422,0.546,9,-8.155,0,0.249,0.844,0.0,0.108,0.385,74.741,262213
60,latin,latin pop,0.727,0.637,9,-4.18,0,0.558,0.28,0.0,0.174,0.474,66.633,162640
62,r&b,urban contemporary,0.694,0.851,5,-4.966,0,0.068,0.0645,0.0,0.116,0.424,153.947,199840
58,latin,latin pop,0.383,0.713,6,-4.615,0,0.0449,0.0372,0.0,0.119,0.203,170.164,151118
44,r&b,urban contemporary,0.499,0.532,8,-7.257,0,0.0406,0.588,0.0125,0.117,0.461,143.921,162104
46,edm,pop edm,0.652,0.543,9,-10.91,1,0.0865,0.00787,0.0,0.333,0.687,111.973,158036
71,rap,trap,0.762,0.829,7,-5.684,0,0.0889,0.00996,9.35e-05,0.111,0.857,100.064,211222
33,rock,hard rock,0.546,0.297,7,-12.522,0,0.0318,0.717,0.149,0.122,0.0634,78.049,182374
65,latin,latin pop,0.764,0.835,11,-3.581,0,0.115,0.0183,0.000195,0.381,0.784,160.013,135320
63,rap,trap,0.859,0.73,0,-4.472,0,0.0634,0.24,1.36e-05,0.0821,0.623,92.018,219457
65,rap,trap,0.796,0.624,0,-7.532,1,0.353,0.0581,1.4e-05,0.257,0.881,179.967,157248
79,latin,latin pop,0.736,0.585,7,-4.617,1,0.346,0.273,0.0,0.106,0.363,171.932,181845
43,edm,progressive electro house,0.696,0.853,3,-6.386,0,0.131,0.000404,0.000193,0.132,0.545,123.02,207693
47,rap,trap,0.8,0.556,8,-3.818,0,0.29,0.172,2.28e-05,0.112,0.81,188.044,214475
25,latin,latin pop,0.515,0.675,8,-5.158,1,0.256,0.437,0.0,0.0886,0.346,89.905,152852
42,rap,trap,0.601,0.557,0,-6.409,1,0.0772,0.315,2.33e-06,0.162,0.235,74.986,210000
37,r&b,neo soul,0.598,0.412,11,-9.838,1,0.14,0.815,0.000352,0.114,0.431,146.039,339847
45,r&b,hip pop,0.638,0.532,1,-8.598,1,0.0915,0.572,0.0,0.0962,0.495,93.972,201762
58,pop,dance pop,0.714,0.801,5,-5.8,0,0.0301,0.0204,0.00615,0.334,0.292,124.015,210000
54,pop,dance pop,0.565,0.732,8,-4.354,1,0.0716,0.193,0.0,0.0948,0.265,114.901,182609
46,r&b,urban contemporary,0.651,0.583,5,-8.442,1,0.068,0.0954,0.0,0.166,0.105,89.983,223602
20,latin,latin pop,0.649,0.713,7,-5.308,0,0.121,0.0819,0.0,0.0744,0.807,92.914,198085
42,latin,tropical,0.84,0.588,11,-5.263,1,0.0625,0.109,4.52e-05,0.0658,0.694,94.931,199508
49,rap,trap,0.564,0.669,9,-2.579,0,0.421,0.3,0.00346,0.127,0.465,150.123,200000
71,edm,pop edm,0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,189826
45,edm,progressive electro house,0.608,0.875,11,-8.835,0,0.0381,0.0303,0.327,0.156,0.356,122.989,254146
70,pop,dance pop,0.421,0.669,4,-4.724,1,0.127,0.151,0.0,0.635,0.326,175.788,208013
72,edm,electro house,0.486,0.896,11,-6.189,0,0.0346,0.0015,0.0443,0.217,0.195,123.967,161883
60,pop,dance pop,0.633,0.779,6,-3.904,1,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107
41,rap,trap,0.43,0.522,8,-4.934,0,0.0369,0.587,0.0,0.179,0.576,82.017,178909
30,edm,electro house,0.73,0.412,2,-15.13,1,0.0844,0.578,0.475,0.119,0.232,114.989,141913
79,latin,latin pop,0.655,0.814,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,161266
31,rock,hard rock,0.659,0.436,2,-9.441,1,0.0513,0.216,0.00191,0.064,0.352,139.951,215423
76,r&b,neo soul,0.422,0.546,9,-8.155,0,0.249,0.844,0.0,0.108,0.385,74.741,262213
51,r&b,hip pop,0.846,0.394,5,-8.144,0,0.0996,0.36,0.0,0.0926,0.644,130.022,209255
81,latin,latin pop,0.719,0.705,5,-6.891,0,0.252,0.223,1.89e-06,0.152,0.435,133.927,162651
38,edm,progressive electro house,0.331,0.861,3,-3.063,0,0.16,0.00675,0.00145,0.0876,0.126,68.729,195652
38,pop,dance pop,0.561,0.903,5,-4.514,1,0.0963,0.0419,2.99e-06,0.394,0.222,105.057,178286
3,r&b,neo soul,0.314,0.743,11,-6.396,1,0.115,0.125,0.0,0.363,0.332,147.209,360312
42,rap,trap,0.666,0.745,10,-4.892,0,0.0649,0.196,0.0,0.105,0.535,166.009,153253
54,latin,tropical,0.565,0.732,8,-4.354,1,0.0716,0.193,0.0,0.0948,0.265,114.901,182609
63,pop,post-teen pop,0.55,0.808,8,-4.44,1,0.102,0.213,0.000118,0.155,0.497,137.935,178000
36,edm,pop edm,0.644,0.512,2,-4.581,1,0.0345,0.405,0.000135,0.0702,0.48,117.513,119258
70,r&b,urban contemporary,0.671,0.568,0,-6.48,1,0.421,0.17,0.0,0.139,0.336,113.296,209587
39,rock,hard rock,0.512,0.895,9,-4.264,0,0.0682,0.00181,0.0,0.0497,0.22,135.047,232927
88,pop,dance pop,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,145800
27,latin,tropical,0.591,0.687,6,-7.958,1,0.0466,0.498,0.00857,0.206,0.788,130.821,265440
36,latin,tropical,0.754,0.66,4,-5.358,0,0.0271,0.19,0.0,0.122,0.729,103.963,211091
71,edm,progressive electro house,0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,189826
55,rap,trap,0.773,0.677,8,-4.734,1,0.346,0.421,0.0,0.0893,0.335,154.928,254351
36,rap,hip hop,0.673,0.555,7,-8.3,1,0.218,0.0438,0.00104,0.183,0.424,158.145,281760
38,pop,indie poptimism,0.609,0.593,9,-5.745,1,0.0365,0.0332,0.00439,0.11,0.264,85.016,160941
42,rock,hard rock,0.662,0.876,6,-4.566,1,0.0862,0.00873,0.0229,0.101,0.675,128.985,224173
25,pop,electropop,0.682,0.753,9,-6.725,0,0.0287,5.81e-05,1.7e-06,0.194,0.929,120.038,197293
82,r&b,urban contemporary,0.456,0.828,1,-6.225,1,0.077,0.0244,0.0,0.21,0.313,116.719,189132
42,rap,southern hip hop,0.889,0.55,8,-8.147,0,0.104,0.319,2.77e-05,0.104,0.527,140.008,194715
26,edm,big room,0.586,0.974,0,-3.808,1,0.0814,0.00119,0.821,0.131,0.422,174.941,221495
66,pop,dance pop,0.809,0.758,4,-5.658,0,0.101,0.409,0.000544,0.166,0.71,125.022,142230
33,rap,trap,0.901,0.51,9,-8.489,1,0.181,0.442,0.000215,0.0847,0.45,131.021,176606
39,latin,tropical,0.669,0.552,9,-6.309,1,0.034,0.165,0.0,0.331,0.475,126.09,157164
48,latin,tropical,0.844,0.877,1,-4.427,1,0.0526,0.102,6.52e-05,0.113,0.681,121.976,150000
36,latin,tropical,0.632,0.68,11,-7.521,0,0.03,0.032,0.00268,0.102,0.505,124.026,201290
62,latin,tropical,0.638,0.725,10,-7.232,0,0.0326,0.0991,1.12e-05,0.348,0.426,104.929,175429
41,edm,big room,0.516,0.668,6,-7.461,1,0.0334,0.000901,3.95e-05,0.254,0.351,161.972,189310
67,r&b,urban contemporary,0.483,0.557,2,-7.372,1,0.0709,0.00175,0.0,0.115,0.267,152.906,126480
45,edm,pop edm,0.605,0.658,7,-4.428,1,0.0396,0.0713,0.0,0.141,0.475,120.04,156625
20,r&b,neo soul,0.803,0.664,9,-5.055,0,0.0321,0.00885,2.8e-06,0.186,0.923,127.636,167927
31,rap,trap,0.844,0.668,5,-6.888,0,0.177,0.111,2.68e-06,0.169,0.486,140.034,178320
44,rap,trap,0.839,0.789,9,-4.645,1,0.17,0.157,9.19e-06,0.106,0.629,149.946,259200
46,pop,dance pop,0.649,0.821,10,-4.952,0,0.0472,0.017,0.000347,0.0655,0.394,125.977,203968
41,rap,trap,0.886,0.803,8,-1.174,1,0.0637,0.0474,0.0,0.101,0.527,119.959,160121
49,latin,tropical,0.764,0.692,4,-6.335,0,0.0394,0.392,6.47e-05,0.108,0.901,125.061,228000
61,pop,post-teen pop,0.548,0.715,0,-6.798,1,0.0511,0.143,2.21e-06,0.218,0.393,159.924,176975
